simulation,total_cost,build_cost,inservice_cost
8389,3498622.178877805,3361520.234693534,137101.9441842702
8390,4072848.434517348,3928549.955483667,144298.47903368162
8391,3828096.9346031225,3682576.407833424,145520.52676969793
8392,5005114.037428187,4855996.078797784,149117.95863040333
8393,3713209.9869441264,3570219.2469078004,142990.74003632605
8394,3343611.1574929804,3222156.374366289,121454.7831266913
8395,4546180.899032373,4389339.400975321,156841.4980570526
8396,4784599.173133588,4622968.023411925,161631.1497216627
8397,4202642.456731642,4050314.7888667355,152327.66786490555
8398,4434144.713648888,4292336.922707651,141807.79094123875
8399,3985030.010106314,3834684.9700737214,150345.0400325924
8400,3934800.1346612913,3799994.1558472933,134805.97881399846
8401,4643985.355456924,4496153.929270002,147831.42618692177
8402,4464371.2336347625,4328835.82966334,135535.40397142206
8403,4139601.1715489766,4005831.172449136,133769.99909984088
8404,5194894.493115187,5029230.989688289,165663.50342689775
8405,2725298.1001385506,2610927.928173305,114370.17196524513
8406,5572781.912693527,5402165.048070534,170616.8646229918
8407,2895986.202455694,2781366.092049554,114620.11040613962
8408,3398125.88246838,3276972.308305539,121153.57416284074
8409,4061531.770350921,3923459.064588773,138072.70576214738
8410,3982670.981248238,3828505.4584722994,154165.52277593807
8411,4830080.437342477,4663867.632439591,166212.8049028861
8412,3596018.7847886877,3452072.1056599976,143946.67912868946
8413,4185124.505825823,4048097.9377293517,137026.56809647154
8414,3498427.339102953,3361989.145364208,136438.19373874532
8415,4105461.321218926,3976252.3421117486,129208.97910717709
8416,3986862.782516491,3832352.6211577025,154510.16135878867
8417,4008371.60765086,3863318.164086483,145053.44356437694
8418,3680345.405525602,3533068.96653144,147276.43899416135
8419,3674276.1383559294,3543295.3496287963,130980.7887271335
8420,3932609.7780820075,3793750.8931359304,138858.8849460773
8421,4694841.992452329,4543300.658230759,151541.3342215702
8422,3949936.353875192,3805071.810900199,144864.5429749929
8423,3514964.2155310307,3386893.4187545916,128070.79677643933
8424,4441016.643265206,4281511.969611742,159504.6736534637
8425,4224604.04430893,4080870.805026616,143733.23928231443
8426,4641075.573723508,4484648.855882669,156426.71784083877
8427,3321591.6849817317,3180618.316011551,140973.36897018063
8428,3001519.0201100092,2883261.6646357495,118257.35547425965
8429,3924184.5506084887,3795486.043695121,128698.50691336772
8430,3389146.280849062,3253976.1254074946,135170.15544156596
8431,3866731.662793535,3707435.049835719,159296.61295781535
8432,3866765.998426104,3715106.6313235587,151659.36710254464
8433,4420489.04791173,4268183.009608089,152306.03830363997
8434,3721589.5560360793,3586502.9824264846,135086.57360959408
8435,3862708.084197992,3723716.343796327,138991.74040166536
8436,3893382.0800313344,3744664.9181593233,148717.16187201193
8437,3919140.68924159,3781568.5913867615,137572.09785482788
8438,4266436.389594356,4110650.3178618676,155786.0717324883
8439,4481466.07784559,4310080.284534902,171385.79331068878
8440,3137716.5674568983,3028102.304921774,109614.26253512494
8441,5180207.129110528,5015624.96889129,164582.16021923936
8442,4004840.2415774106,3865393.6797738154,139446.561803595
8443,3438892.9610961843,3316630.8083658833,122262.15273030048
8444,3965695.702453879,3829105.6239885665,136590.07846531348
8445,3555140.0258897473,3418566.8135699076,136573.21231984042
8446,4577612.577628365,4413292.513384629,164320.06424373543
8447,5621330.735457234,5444027.082891025,177303.65256620914
8448,3530987.9896283373,3392967.7758428417,138020.2137854951
8449,4055341.332471556,3924730.560370803,130610.77210075309
8450,3044527.988305231,2929826.1359217917,114701.85238343959
8451,4584305.335977736,4424925.246429719,159380.08954801748
8452,3384944.461809938,3258205.3523045937,126739.10950534299
8453,3850808.509342082,3697840.7758396165,152967.73350246553
8454,3347113.139084701,3218586.328425194,128526.81065950736
8455,4559317.069548832,4395089.50992922,164227.55961961084
8456,4762047.297722112,4592982.428939602,169064.86878250973
8457,3799412.9632773176,3661788.1322247204,137624.83105259674
8458,3408037.1540391063,3280290.516367061,127746.63767204543
8459,5032031.752233705,4865109.406504712,166922.34572899243
8460,3689494.5172543544,3541390.009245427,148104.50800892763
8461,2976755.2264755666,2866411.7284128196,110343.49806274667
8462,4281207.959167991,4143800.1585900835,137407.8005779068
8463,3217331.0658088615,3092092.365563626,125238.70024523506
8464,4951694.20641768,4785406.8167242985,166287.3896933813
8465,3765790.90437905,3631493.4176760144,134297.48670303606
8466,4532279.42720066,4367003.052204739,165276.37499591903
8467,4832610.524232075,4681625.855195181,150984.66903689218
8468,3512182.004278864,3374364.0992343607,137817.90504450342
8469,3853144.5461204164,3713268.2966228547,139876.24949756122
8470,3851960.1332511697,3714893.02416311,137067.10908805978
8471,5073556.198181205,4920848.261972153,152707.9362090532
8472,3593987.4755168837,3471185.6766184405,122801.79889844364
8473,3526709.7126168036,3398132.0491501237,128577.66346668036
8474,4404230.333795119,4256465.912441735,147764.42135338415
8475,3766945.111901106,3625470.049844607,141475.0620564994
8476,4014554.354132891,3862544.355008942,152009.99912394962
8477,3234966.400505071,3097099.3538694023,137867.04663566875
8478,5549230.206876775,5378179.513227972,171050.6936488041
8479,3275651.707452029,3140862.6748801186,134789.03257191027
8480,3887403.296395487,3740011.720340259,147391.57605522758
8481,4343296.029559008,4185323.0705754315,157972.95898357552
8482,5180673.732845375,5007934.839451211,172738.89339416538
8483,3432347.6699065603,3278736.265574642,153611.40433191843
8484,5305888.3649154045,5137231.133058951,168657.2318564551
8485,4508709.031021928,4352482.156312211,156226.87470971717
8486,4157677.1664424315,4027176.6027687527,130500.56367367876
8487,3530488.4026676435,3381271.9637546726,149216.43891297095
8488,4466240.401371121,4320535.1600538585,145705.24131726276
8489,3527926.5838426924,3393001.129073697,134925.45476899546
8490,4840984.75354736,4687643.034251699,153341.71929566047
8491,3644127.9628551314,3509974.003344389,134153.95951074228
8492,4070658.5492240274,3935096.697537403,135561.85168662405
8493,3593414.609729837,3474014.548102686,119400.06162715083
8494,3347676.851142072,3213292.414440712,134384.43670135993
8495,4516957.181406828,4369922.423826303,147034.7575805238
8496,4412181.6421311395,4264626.892197816,147554.74993332487
8497,4977220.810324458,4815011.115151057,162209.69517340162
8498,3120355.65571581,2985731.3842176907,134624.27149811896
8499,4864766.788090771,4703421.91671366,161344.87137711112
8500,5674846.857352161,5507906.529552204,166940.32779995818
8501,3617037.8511825753,3493720.1118785716,123317.73930400374
8502,4857084.095864808,4705436.4391811555,151647.65668365214
8503,4297904.65925627,4136172.830424488,161731.82883178236
8504,3196417.775128966,3064027.9284100793,132389.8467188866
8505,3733082.5979543603,3604129.4629027853,128953.13505157494
8506,4876073.008368125,4721601.289363411,154471.71900471422
8507,3666013.404244354,3543858.9183056965,122154.48593865724
8508,3856780.237937025,3727112.110542589,129668.12739443635
8509,4314635.194083979,4163972.0499294843,150663.14415449573
8510,4211738.424588127,4068262.3048522263,143476.1197359002
8511,4523943.878981527,4362896.637324874,161047.24165665146
8512,4520040.124178927,4370487.406376884,149552.71780204301
8513,4455963.217747146,4315071.699679058,140891.51806808758
8514,3689774.390693815,3550729.197133792,139045.1935600234
8515,4125691.2772157984,3969635.571700263,156055.70551553584
8516,3233839.9480777364,3102368.4877910693,131471.46028666676
8517,5023189.950439267,4853643.2071188325,169546.74332043488
8518,3752098.12576633,3622870.1893681963,129227.93639813334
8519,4937517.164124998,4780449.163440132,157068.00068486747
8520,3584816.383250915,3453898.711662968,130917.67158794645
8521,4040193.788879361,3894402.883126094,145790.90575326612
8522,3674262.3633292215,3547593.570828148,126668.79250107393
8523,3605771.9002467804,3479056.7886266997,126715.11162008074
8524,3074768.833943113,2948056.013073822,126712.8208692904
8525,3416625.158743367,3292430.89546935,124194.26327401728
8526,3533866.2235887237,3410418.8087588577,123447.41482986567
8527,4157729.0381168798,4016993.8470345372,140735.19108234285
8528,4554250.496255586,4411153.660601299,143096.83565428734
8529,3763019.7969108117,3641382.993319414,121636.80359139742
8530,3506209.1901103985,3355464.7180728293,150744.47203756898
8531,3362834.214431025,3240895.0928067677,121939.12162425676
8532,4419482.411258984,4261969.369089532,157513.04216945168
8533,4689028.097991673,4549452.997349371,139575.10064230327
8534,4738567.593206007,4585233.76626494,153333.82694106756
8535,4433213.051018481,4288765.786928831,144447.2640896503
8536,4385513.703218479,4242618.554216152,142895.14900232624
8537,5156358.568430537,4985133.382341746,171225.1860887906
8538,4161677.575558802,4009286.7345945886,152390.84096421459
8539,4454203.390814717,4312801.8524525,141401.5383622159
8540,3515183.714287208,3371760.0531854,143423.66110180764
8541,3179286.021559594,3053558.7650946653,125727.256464929
8542,3386076.7608734244,3257722.4828845547,128354.27798886909
8543,3756137.385964182,3622772.8474526615,133364.538511521
8544,4074570.7554240646,3930850.862879917,143719.8925441469
8545,5420284.646006942,5246177.83971711,174106.80628983257
8546,3991448.5233659297,3844659.7603493966,146788.7630165333
8547,5119923.9820084125,4958338.737517524,161585.2444908889
8548,3669564.6416993327,3537265.221186858,132299.42051247423
8549,4064905.567002898,3920614.976840262,144290.59016263616
8550,3389995.655869325,3262572.2726482516,127423.38322107361
8551,3446595.8027841877,3321359.4792861477,125236.32349803954
8552,4623670.021971578,4469549.353671441,154120.66830013593
8553,4098705.021751984,3947958.257499295,150746.76425268903
8554,5043335.654568363,4870247.323216864,173088.33135149896
8555,4124238.5203168974,3980338.220756339,143900.2995605583
8556,3763230.5492282957,3631516.338565054,131714.2106632416
8557,5419092.1371266125,5246729.951856874,172362.18526973872
8558,4158655.314473734,3992424.971710226,166230.3427635084
8559,5029993.594227873,4859783.317154879,170210.27707299398
8560,3996915.5695480206,3856719.182290862,140196.38725715855
8561,4142611.654554153,4003724.6257331218,138887.02882103162
8562,4616306.933867496,4478940.230101915,137366.70376558162
8563,4081823.730025587,3931416.826906924,150406.90311866286
8564,2645902.889320478,2524088.4294193815,121814.45990109674
8565,4027892.46195791,3895470.363826532,132422.0981313775
8566,4949157.136687371,4786998.436643452,162158.70004391944
8567,4329859.888721373,4202116.511951163,127743.37677021009
8568,4400452.048816267,4242626.264329645,157825.7844866215
8569,3200640.1767309625,3074497.241654245,126142.93507671733
8570,3435462.525053232,3307033.649885849,128428.87516738221
8571,4469459.376194897,4307232.686961036,162226.68923386157
8572,4286716.395848755,4142589.9150821855,144126.48076656956
8573,5087544.193877688,4913216.789270204,174327.404607484
8574,3992735.331755672,3837379.732639095,155355.59911657783
8575,4230783.602354983,4072186.136694824,158597.46566015837
8576,4018586.2404207755,3871311.4410875444,147274.79933323053
8577,3154820.9853579397,3037566.5403154953,117254.44504244445
8578,3064004.2309560794,2930516.22649667,133488.00445940925
8579,4098563.738319467,3948980.728941366,149583.00937810098
8580,4225957.815640526,4081687.946694302,144269.86894622474
8581,3678966.590380167,3543595.776162752,135370.81421741532
8582,2854001.775924679,2740389.7411038443,113612.03482083436
8583,4261943.253992563,4106854.5967410565,155088.65725150678
8584,3860706.835540506,3710573.8387817256,150132.99675878035
8585,4240601.187657284,4099509.463439124,141091.7242181594
8586,5603180.9787973855,5417350.480179208,185830.49861817653
8587,2804030.4147474235,2684825.689168579,119204.72557884509
8588,3542334.886339364,3413139.3833117313,129195.50302763311
8589,4059397.387025729,3921803.587472526,137593.79955320325
8590,5359838.427425697,5171293.84755028,188544.57987541912
8591,2915070.092015518,2807341.7179652024,107728.3740503155
8592,5159100.657302497,4997428.690250543,161671.96705195386
8593,4237947.82170131,4087736.8494257256,150210.9722755837
8594,3883669.5111378795,3728409.526355477,155259.98478240307
8595,4177988.066284612,4031852.6059515346,146135.4603330777
8596,3787412.517991229,3662556.679894636,124855.83809659333
8597,4688916.1907809265,4548250.152809034,140666.0379718923
8598,3386847.0737276063,3265995.63335584,120851.4403717664
8599,4155972.5752530424,4019008.4102379074,136964.16501513493
8600,3705986.432503473,3564937.8433678104,141048.589135663
8601,3539953.3699764824,3416915.394242013,123037.9757344697
8602,5443397.345596485,5266386.740016926,177010.60557955873
8603,4578139.673951007,4433502.945096204,144636.7288548039
8604,4177783.2757752836,4048571.797275252,129211.47850003073
8605,4857042.763964857,4696930.4807935245,160112.28317133337
8606,3277724.571992333,3133238.9557940583,144485.61619827553
8607,4984192.673928188,4820812.66274899,163380.0111791992
8608,2671354.107694573,2546636.1472407193,124717.96045385326
8609,3590507.696028115,3448721.8595760125,141785.8364521028
8610,3613415.8988685966,3469172.084124824,144243.81474377253
8611,4432063.358839112,4296914.653649144,135148.7051899686
8612,4234291.551710505,4073156.525633266,161135.02607723823
8613,4080018.9050277923,3925876.707959679,154142.19706811316
8614,3755901.924968239,3622597.863549722,133304.06141851714
8615,3498393.5330344904,3370300.718108522,128092.81492596833
8616,3133462.879030194,3005873.561067652,127589.317962542
8617,4357707.827898821,4193676.136737802,164031.69116101757
8618,4431001.921442753,4281927.724304719,149074.19713803448
8619,4939216.553927751,4770001.1899527125,169215.36397503858
8620,3432566.3721840694,3292609.06470981,139957.30747425908
8621,4691637.660161784,4536300.085748445,155337.5744133387
8622,3539224.509800462,3424837.4469147273,114387.06288573533
8623,4663126.307894334,4492169.305660955,170957.00223337946
8624,4587117.22284467,4439510.164136597,147607.05870807226
8625,3890940.7636006246,3756786.4284165134,134154.33518411196
8626,3786923.196585102,3667544.9297200325,119378.26686506922
8627,4523050.09162016,4369536.148310787,153513.94330937444
8628,4212136.408822028,4060145.2059927136,151991.20282931387
8629,3661842.453980986,3528617.0256488286,133225.4283321569
8630,3154321.6667537168,3025516.7690662635,128804.89768745376
